% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=498081, Mon Aug  4 22:50:01 2025
1 5 5.303183032702839 1.0000400008000108 1.0 1.0 1.00001000005 1.0000200002000015 1.0000300004500045 1.0000400008000108
2 10 5.4329876225097244 1.1596339879771027 0.9463160137251186 0.9463160137251186 0.9582704254747845 0.9899786703230938 0.9989203697096195 1.1596339879771027
3 15 6.8121687098342685 1.1701742814470901 0.8830866127430762 0.8830866127430762 0.9518182488913839 0.9799878409681505 1.0639745575605413 1.1701742814470901
4 20 5.868515181022657 1.3073176454364082 0.8513673507776597 0.8513673507776597 0.9219421451467726 0.9404853538631397 1.1225500894096276 1.3073176454364082
5 25 4.612367800558282 1.4155574875716774 0.8341082245607088 0.8341082245607088 0.8966778393737245 0.9279282925217962 1.1017396038072322 1.4155574875716774
6 30 4.671858950663649 1.4070841839972474 0.7984337036297263 0.7984337036297263 0.8490295625626982 0.9192808319092562 1.1026972262962993 1.4070841839972474
7 35 3.830621780759287 1.348426869893735 0.8079175241875091 0.8079175241875091 0.8842167704294727 0.9039818308165231 1.097970955369986 1.348426869893735
8 40 4.068230695798793 1.3214664423819895 0.7891695021763944 0.7891695021763944 0.8601148484123601 0.9053206210989546 1.1268893069876333 1.3214664423819895
9 45 5.112602577718595 1.3308721369397036 0.7904948354833152 0.7904948354833152 0.8434463488007226 0.9712906764033693 1.0981770604560124 1.3308721369397036
10 50 6.1010130485459255 1.4862729658946194 0.7578311265073183 0.7578311265073183 0.831042977751617 0.9884926317555376 1.0858479949904347 1.4862729658946194
11 55 6.661953784596552 1.6438124831809726 0.7194382511834371 0.7194382511834371 0.8058654371119279 0.9557130523909398 1.0894199717468427 1.6438124831809726
12 60 6.1156959534443756 1.6416737233838816 0.697528106316197 0.697528106316197 0.8064357706789571 1.0236374604033145 1.0653483324706559 1.6416737233838816
13 65 6.917027480800746 1.621615334887859 0.7186255833776102 0.7186255833776102 0.7868991068149089 0.9835154150915784 1.0336307430986866 1.621615334887859
14 70 7.377335301929727 1.5855163973880904 0.7490378820355811 0.7490378820355811 0.7916100193709362 0.9739471752805618 1.0390803317802042 1.5855163973880904
15 75 8.301257595031586 1.5009066993816358 0.744566409211458 0.744566409211458 0.7796602752815602 0.9538659909148297 1.1399309644598878 1.5009066993816358
16 80 8.399522953956007 1.5820165450311914 0.7242168248063948 0.7242168248063948 0.7384215794051918 0.9493887161624308 1.1602813582898197 1.5820165450311914
17 85 7.196262508820787 1.517282753867997 0.7254476737698562 0.7254476737698562 0.7382454886018613 0.9487200726991556 1.1529503486026242 1.517282753867997
18 90 6.255761591715001 1.4880387947726896 0.6826684839299656 0.6826684839299656 0.7257909666104273 0.9323445446682351 1.1340704995641013 1.4880387947726896
19 95 5.753581927581555 1.468477126193105 0.6580648918400346 0.6580648918400346 0.7170880135251979 0.9239628547528306 1.10502397285348 1.468477126193105
20 100 5.582750648258154 1.3953455844113987 0.656704443614327 0.656704443614327 0.7007730566409213 0.9840146098073653 1.0725667665778318 1.3953455844113987
